Date,Text,Retweets,Likes
2016-01-13 14:31,LIVE: President Obama is speaking in Omaha about moving our country forward. http://ofa.bo/a5WB ,427,1543
2016-01-14 07:26,Tune in at 11:05 a.m. ET to watch President Obama participate in a town hall in Baton Rouge Louisiana: http://ofa.bo/a5WD ,353,1104
2016-01-14 08:13,LIVE: President Obama is holding a town hall in Louisiana on the progress Americans have made and the path forward. http://ofa.bo/b5X9 ,309,1059
2016-01-14 09:31,That’s the country we love. Clear-eyed. Big-hearted. Undaunted by challenge. —President Obama #SOTUhttp://www.snappytv.com/tc/1227970 ,971,2915
2016-01-14 12:37,Solar energy jobs have doubled in just five years. http://ofa.bo/i9fY  #ActOnClimate,954,2182
2016-01-14 14:36,Check out what @VP Biden told a group of @OFA supporters yesterday:http://ofa.bo/a5WE ,293,1148
2016-01-15 08:11,DEADLINE: Check out your options today for coverage that begins on February 1. http://ofa.bo/g9dd  #GetCoveredpic.twitter.com/v9IBRrs3ur,314,1085
2016-01-15 09:30,ICYMI: More than 11 million people have enrolled in health care plans through the marketplace so far.http://ofa.bo/i9fa ,359,1185
2016-01-15 10:22,America now has the lowest uninsured rate on record thanks to #Obamacare. Repealing it doesn't make sense.pic.twitter.com/qBMYaHA1pk,1921,5018
2016-01-15 10:50,Tune in at 2:15 p.m. ET to watch President Obama do an interview with three popular YouTube creators: http://ofa.bo/h9oI ,278,914
2016-01-15 11:19,LIVE: President Obama is answering questions from @smartereveryday @sWooZ1e and @ingridnilsen. http://ofa.bo/c5R6  #YouTubeAsksObama,326,1154
2016-01-15 15:37,President Obama announced a pause on new coal leases on federal lands—a step forward in the fight to #ActOnClimate:http://ofa.bo/c5RT ,776,2529
2016-01-16 07:40,In the weekly address President Obama speaks about taking steps to modernize our unemployment insurance system.http://ofa.bo/y4M ,575,2347
2016-01-16 08:57,That’s when America works best—when everyone has opportunity; when everyone has some security. —President Obamahttp://ofa.bo/c5Rq ,1113,3807
2016-01-17 14:06,Happy birthday @FLOTUS. Thank you for all you do.pic.twitter.com/ITj9tbXk68,9266,27040
2016-01-18 08:38,It is our mission to fulfill his vision of a nation devoted to rejecting bigotry in all its forms. —President Obama #MLKDay,5275,10274
2016-01-19 07:58,Because of American diplomacy all of Iran's pathways to a nuclear weapon have been blocked. #IranDealhttp://www.snappytv.com/tc/1255913 ,793,2487
2016-01-19 10:35,American diplomacy has helped make the world safer and more secure through the #IranDeal. Read how:http://ofa.bo/i9gu ,605,1766
2016-01-20 08:04,Read how @OFA organizers are sharing their personal stories to help #StopGunViolence:http://ofa.bo/f9hd ,293,1118
2016-01-20 09:45,Shop around: http://ofa.bo/w5n  #GetCoveredpic.twitter.com/2f9AwU6kVU,276,1189
2016-01-20 11:26,Tune in at 3:25 p.m. ET to watch President Obama highlight the economic comeback of the auto industry: http://ofa.bo/g9fQ ,303,1141
2016-01-20 12:50,LIVE: President Obama is speaking in Detroit about the progress of the American auto industry. http://ofa.bo/j9e2 ,379,1204
2016-01-20 15:13,It's official: Last year was the hottest year on record—by a very wide margin. http://ofa.bo/u5N  #ActOnClimate,1063,1925
2016-01-21 08:25,The American auto industry is all the way back. —President Obama #MadeInAmericahttp://www.snappytv.com/tc/1273957 ,617,2148
2016-01-21 09:57,Fighting climate change: Creating jobs: The solar industry is booming.pic.twitter.com/8GYjQkeaTU,961,2569
2016-01-21 11:01,Get the peace of mind that comes with having health insurance— #GetCovered today: http://ofa.bo/c5Su pic.twitter.com/D4K9sj83xh,525,2439
2016-01-21 13:04,Be prepared for the cold. #GetCovered today: http://ofa.bo/w6C pic.twitter.com/MRgSnD7lOp,1370,5983
2016-01-21 14:03,LIVE: President Obama is speaking at the U.S. Conference of Mayors. http://ofa.bo/c5T2 ,312,1171
2016-01-22 09:16,The government should not intrude on private decisions made between a woman and her doctor. —President Obama #Roe43,3885,8703
2016-01-22 10:33,97 percent of climate scientists agree: Climate change is real and man-made. #ActOnClimatepic.twitter.com/UaCZus7uv6,4325,9159
2016-01-22 12:22,Check ups: covered under Obamacare. http://ofa.bo/e5Ry  #GetCoveredpic.twitter.com/0rTsMXDNfC,1723,7257
2016-01-22 13:56,Extreme voices in Congress have tried to dismantle #Obamacare more than 60 times—join the team that's fighting back: http://ofa.bo/y5F ,796,2526
2016-01-23 11:15,In the weekly address President Obama encourages people to check out their health care options and #GetCovered:http://ofa.bo/h9qh ,611,2437
2016-01-23 12:54,If you haven’t looked at your new coverage options you’ve still got time to get covered. —President Obamahttp://ofa.bo/v6I ,725,2855
2016-01-25 08:20,Fifteen of the 16 hottest years ever recorded have been in the 21st century. See for yourself: http://ofa.bo/v6O  #ActOnClimate,1272,2218
2016-01-25 10:46,Join the millions who've enrolled in the new marketplace. The deadline is January 31: http://ofa.bo/c5Ti pic.twitter.com/K6AaIR0xe7,575,2068
2016-01-25 12:52,Take a look at President Obama's latest common-sense step to help fight climate change: http://ofa.bo/h9qt  #ActOnClimate,602,1499
2016-01-25 15:00,Time's running out to #GetCovered before the January 31 deadline. Check out your options: http://ofa.bo/g9gW pic.twitter.com/81GzIQY83h,722,3340
2016-01-26 10:39,A new study confirms that the #TPP will raise wages for American workers and grow our economy.http://ofa.bo/d5VS ,442,1433
2016-01-26 12:06,Health care reform has helped millions—join the team that's fighting to protect it. http://ofa.bo/y5q pic.twitter.com/8gpeGqnUCB,1257,4678
2016-01-26 13:54,Last night President Obama banned the use of solitary confinement for juveniles in federal prisons. Read more: http://ofa.bo/e5Sp ,1474,3658
2016-01-26 15:27,Before Sunday: #GetCovered. http://ofa.bo/d5Vj pic.twitter.com/cbpfaOxhYV,418,1380
2016-01-27 07:56,In our criminal justice system the punishment should fit the crime. —President Obama http://ofa.bo/a5ZV ,1214,3122
2016-01-27 10:10,Scientists agree climate change is man-made—and we can do something about it. http://ofa.bo/j9fm  #ActOnClimate,892,1954
2016-01-27 12:53,It's not too late—get your vintage tee today. http://ofa.bo/a5ZX pic.twitter.com/lEPEAJzcs9,436,1989
2016-01-27 14:46,Retweet to spread the word and make sure your friends #GetCovered. http://ofa.bo/g9hD pic.twitter.com/WNTBu0LyNX,1405,3056
2016-01-28 08:53,Preventive care is free under Obamacare. Check out your options and #GetCovered. http://ofa.bo/c5UO pic.twitter.com/cu0hnm3kSf,1501,5750
2016-01-28 10:22,The open enrollment period ends on Sunday—talk to your friends about how they can #GetCovered: http://ofa.bo/b5aj ,374,1031
2016-01-28 14:00,Don't miss this deadline: http://ofa.bo/v75  #GetCoveredpic.twitter.com/p8VNB2yZj6,386,1076
2016-01-28 16:07,Join the team that's fighting misinformation with facts: http://ofa.bo/j9g3 pic.twitter.com/30tPd0bTni,541,1877
2016-01-29 08:11,Tune in at 12:10 p.m. ET to watch President Obama speak on the anniversary of the Lilly Ledbetter Fair Pay Act. http://ofa.bo/f9js ,332,1155
2016-01-29 09:17,LIVE: President Obama is speaking about the importance of #EqualPay for women. http://ofa.bo/i9jO  #StandWithWomen,646,1657
2016-01-29 09:54,Seven years ago President Obama signed the Lilly Ledbetter Fair Pay Act—a step forward. But the fight isn't over.pic.twitter.com/cNtuGPmQaj,2518,6739
2016-01-29 11:12,Add your name if you agree that equal work deserves #EqualPay: http://ofa.bo/z07h ,1110,2935
2016-01-29 12:30,Check out what President Obama is doing to help advance #EqualPay for women.http://www.snappytv.com/tc/1314379 ,1525,3674
2016-01-29 14:23,Just two days left to get #GetCovered for 2016. http://ofa.bo/d5WO pic.twitter.com/rbFDLwcqrQ,452,1438
2016-01-30 07:12,There's still time to #GetCovered—but hurry: http://ofa.bo/i9jw pic.twitter.com/0q8gqfaRaP,456,1434
2016-01-30 08:35,Have a worry-free weekend and take care of this right now: http://ofa.bo/z081  #GetCoveredpic.twitter.com/loHWJlPGNx,482,1890
2016-01-30 15:07,The end of the open enrollment is right around the corner—make sure your friends know how to #GetCovered: http://ofa.bo/f9kQ ,482,1566
2016-01-31 09:40,TODAY: The last day to check out your options and #GetCovered. Don't miss it. http://ofa.bo/y6u pic.twitter.com/10CLJ5fooh,623,1894
2016-01-31 10:55,Spread the word: Today is the last day to #GetCovered for 2016. http://ofa.bo/e5UG  #AreYouCovered,723,2171
2016-01-31 14:41,There's just a few hours left to #GetCovered for 2016: http://ofa.bo/i9kG pic.twitter.com/t2zU5dfywk,896,3893
2016-02-02 08:49,No fluff just facts—that's the Truth Team way. Join now: http://ofa.bo/x7F pic.twitter.com/GVbxLLMVJl,370,1516
2016-02-02 10:51,Show your organizing pride. http://ofa.bo/i9kT pic.twitter.com/1U7d0ViQNm,367,1751
2016-02-02 14:52,More than 60 attempts later and Congress is still wasting time and money trying to repeal or dismantle #Obamacare.pic.twitter.com/VKIifwW9av,3921,8013
2016-02-03 10:04,LIVE: President Obama is speaking in Baltimore. http://ofa.bo/a5ay ,454,1504
2016-02-03 11:38,Progress is not inevitable—it depends on hard work. Say you'll fight for it: http://ofa.bo/x7V pic.twitter.com/EodCkOME1i,1501,5115
2016-02-03 13:39,Everyone has to pitch in to #StopGunViolence including the private sector. Check out what @Facebook just did.http://ofa.bo/j9h7 ,806,2218
2016-02-04 09:03,Check out President Obama's message to @OFA supporters on the importance of keeping up the fight for progress:http://ofa.bo/c5Vh ,486,1634
2016-02-04 10:59,It's time to #FixTheSystem.pic.twitter.com/XeiehW2uwA,1340,3633
2016-02-04 13:35,Stand up for a smarter fairer criminal justice system—add your name now: http://ofa.bo/x7Y  #FixTheSystem,515,1638
2016-02-05 08:35,Middle-class economics is working.pic.twitter.com/zpPv4MAvcd,1504,3988
2016-02-05 09:32,LIVE: President Obama is delivering a statement on the economy. http://ofa.bo/i9l7 ,315,1140
2016-02-05 13:27,The economy continues a record-breaking streak of 71 straight months of private-sector job growth. Read more: http://ofa.bo/e5Up ,657,1720
2016-02-05 14:49,Last year was the second-best year for job creation since the late 1990s—but there's more work to do.http://ofa.bo/f9lD ,780,2190
2016-02-06 08:04,In the weekly address President Obama discusses how the private-sector is helping in the fight to #ActOnClimate:http://ofa.bo/a5bC ,469,1859
2016-02-06 09:04,The budget I will send to Congress this Tuesday will double funding for clean energy research. —President Obamahttp://ofa.bo/h9tC ,1056,3277
2016-02-08 08:31,Health care marketplace enrollment numbers are in and it's good news. Take a look: http://ofa.bo/w8o  #Obamacare,530,1690
2016-02-08 10:30,We need to #FixTheSystem.pic.twitter.com/hXk84oRzMQ,1723,3504
2016-02-08 12:12,Criminal justice reform is overdue. Speak up for fairness—add your name: http://ofa.bo/a5bJ  #FixTheSystem,529,1440
2016-02-09 08:38,Good news: 2015 was another great year for clean energy growth. http://ofa.bo/b5ci  #ActOnClimate,626,2024
2016-02-09 11:13,An increase in solar jobs is good for our economy and our environment. #ActOnClimatepic.twitter.com/g22J3tMhVp,981,2610
2016-02-09 14:32,Say cheese. #NationalPizzaDaypic.twitter.com/cqNblFDAta,2856,8347
2016-02-10 09:42,Join the @OFA Truth Team and spread the facts on issues that matter: http://ofa.bo/h9tP pic.twitter.com/19qvZpVawl,381,1423
2016-02-10 11:31,Tune in at 4:25 p.m. ET to watch President Obama speak to supporters in Springfield Illinois: http://ofa.bo/x7z ,296,1084
2016-02-10 12:57,LIVE: President Obama is speaking in Springfield Illinois. http://ofa.bo/z096 ,367,1447
2016-02-11 09:09,The fact is we’ve gotten a heck of a lot done these past seven years despite the gridlock. —President Obamahttp://www.snappytv.com/tc/1369665 ,1228,3410
2016-02-11 10:25,Celebrate this Valentine's Day with pride and no matter who you love commit to ending discrimination. #LoveIsLovepic.twitter.com/mn6BZWEe1y,3178,5929
2016-02-11 12:06,Show what you believe—get the #LoveIsLove tee. http://ofa.bo/g9jN pic.twitter.com/FxaPN3Z36l,757,2552
2016-02-11 13:42,Marriage equality may be the law of the land but there's more work to do to end discrimination. Join the fight: http://ofa.bo/g9jO ,2483,7929
2016-02-12 09:17,President Obama has protected more land and water than any of his predecessors—and he's not done yet: http://ofa.bo/e5VQ  #FindYourPark,774,2633
2016-02-12 11:20,Thanks to President Obama future generations will still be able to explore—from sea to shining sea. #FindYourParkpic.twitter.com/Zt1U8dF3vW,2128,6313
2016-02-12 13:02,Read President Obama's thoughts on climate change technology and #WomenInSTEM: http://ofa.bo/x8D pic.twitter.com/IrcnE2T88M,924,3281
2016-02-12 14:56,Watch President Obama thank @TheEllenShow for all she's done for the LGBT community: http://ofa.bo/g9kL  #LoveIsLove,1094,3490
2016-02-13 07:32,Retweet if you believe #LoveIsLove.pic.twitter.com/ssMsbWMcXE,9765,11107
2016-02-13 13:27,Stand against discrimination—join the fight for equality. http://ofa.bo/x8x  #LoveIsLove,1350,4016
2016-02-14 11:49,No matter who you are or whom you love celebrate #Valentines Day with pride. #LoveIsLovepic.twitter.com/btFuHnIEfV,4767,11191
2016-02-14 13:59,This #Valentines Day speak up for equality: http://ofa.bo/u9Q  #LoveIsLove,1288,3999
2016-02-17 12:01,In the past seven years our economy has made real progress.pic.twitter.com/D1XXOQVPCT,1154,3335
2016-02-17 14:23,Read what @VP Biden has to say about our economic comeback thanks in part to the Recovery Act:http://ofa.bo/uA0 ,454,1548
2016-02-18 10:30,It's official: January 2016 was the most abnormally warm month on record. http://ofa.bo/f9nQ  #ActOnClimate,1994,2678
2016-02-18 12:17,The longest streak of private-sector job growth 4.9% unemployment rate—middle-class economics is working.pic.twitter.com/jWIZ0IZwL1,2034,5395
2016-02-19 09:13,The impact of climate change in one GIF: http://ofa.bo/g9lf  #ActOnClimate,1366,2576
2016-02-19 12:01,Gain the skills you need to turn a desire for change into impact—apply to be an @OFA fellow today: http://ofa.bo/e5Xb ,470,1684
